shipment_id,shipment_category,origin_city,destination_city,distance_km,transport_mode,weight_kg,volume_m3,delivery_time_days,cost_SAR,fuel_cost_SAR,carrier_type,delivery_status,pickup_datetime,dropoff_datetime,num_packages,customer_type
SH000157,food,Madinah,Abha,313.6,cargo_van,36.08,0.14,1,584.21,363.54,postal_service,delayed,2024-08-04 10:57:12,2024-08-05 12:57:12,5,wholesale
SH000158,food,Jeddah,Jeddah,11.2,motorbike,55.9,0.19,1,25.28,12.31,in_house,on_time,2023-05-31 00:10:58,2023-06-01 05:10:58,3,B2B
SH000159,general_goods,Jazan,Hail,116.8,heavy_truck,72.56,0.23,1,344.06,181.7,postal_service,on_time,2023-07-09 21:06:45,2023-07-11 03:06:45,7,retail
SH000160,livestock,Riyadh,Makkah,96.1,heavy_truck,227.83,1.02,1,350.04,135.43,postal_service,on_time,2024-06-30 06:19:12,2024-07-01 07:19:12,7,B2B
SH000161,electronics,Tabuk,Khobar,225.7,motorbike,40.4,0.11,1,265.5,165.93,postal_service,on_time,2025-05-14 03:04:48,2025-05-15 08:04:48,6,B2C
SH000162,cars,Jazan,Khobar,181.9,medium_truck,1257.11,3.37,1,532.13,240.62,private_courier,on_time,2025-08-04 00:58:33,2025-08-05 04:58:33,5,B2C
SH000163,electronics,Makkah,Makkah,54.9,cargo_van,34.15,0.22,1,140.54,50.83,postal_service,on_time,2023-01-10 11:38:25,2023-01-11 13:38:25,2,B2B
SH000164,livestock,Jeddah,Dammam,271.4,refrigerated_truck,53.8,0.3,2,1004.72,446.29,private_courier,failed,2023-05-23 12:58:27,2023-05-25 20:58:27,7,B2B
SH000165,livestock,Abha,Tabuk,92.3,cargo_van,232.56,0.68,1,201.97,86.4,3PL,on_time,2024-07-28 20:34:45,2024-07-30 00:34:45,2,retail
SH000166,food,Riyadh,Dammam,150.0,small_van,5.84,0.03,1,233.1,125.38,private_courier,on_time,2023-05-07 17:34:47,2023-05-08 21:34:47,6,wholesale
SH000167,livestock,Tabuk,Jazan,158.1,medium_truck,199.79,0.97,1,442.68,225.77,in_house,delayed,2024-02-29 08:23:53,2024-03-01 11:23:53,2,B2C
SH000168,auto_parts,Abha,Jeddah,280.5,cargo_van,128.66,0.69,1,529.05,340.86,in_house,on_time,2025-03-29 13:31:38,2025-03-30 17:31:38,4,B2C
SH000169,furniture,Abha,Jazan,144.6,motorbike,671.96,2.28,1,160.4,95.96,private_courier,delayed,2023-11-14 13:26:47,2023-11-15 17:26:47,3,B2B
SH000170,electronics,Makkah,Makkah,20.6,cargo_van,110.11,0.66,1,76.63,37.13,private_courier,on_time,2023-01-13 00:11:30,2023-01-14 07:11:30,2,wholesale
SH000171,electronics,Dammam,Abha,584.7,heavy_truck,41.22,0.22,1,1700.3,737.3,3PL,on_time,2025-02-16 03:07:55,2025-02-17 11:07:55,1,retail
SH000172,food,Abha,Riyadh,151.2,medium_truck,96.74,0.63,1,393.26,236.05,private_courier,delayed,2024-12-15 04:52:50,2024-12-16 05:52:50,7,retail
SH000173,livestock,Jazan,Abha,123.1,refrigerated_truck,210.21,1.26,1,511.41,324.39,in_house,on_time,2024-03-25 17:54:33,2024-03-26 18:54:33,3,wholesale
SH000174,general_goods,Madinah,Dammam,196.2,heavy_truck,80.13,0.48,1,545.7,239.34,in_house,on_time,2024-07-16 02:50:46,2024-07-17 03:50:46,6,wholesale
SH000175,food,Khobar,Abha,307.6,heavy_truck,15.72,0.07,1,853.57,448.77,in_house,on_time,2025-03-24 22:44:22,2025-03-25 23:44:22,2,wholesale
SH000176,cars,Madinah,Khobar,238.3,cargo_van,1595.27,5.54,1,527.4,207.2,3PL,delayed,2023-04-29 15:37:46,2023-04-30 23:37:46,3,B2C
SH000177,furniture,Madinah,Madinah,10.8,refrigerated_truck,350.79,2.34,1,118.92,71.57,3PL,on_time,2024-01-03 00:44:28,2024-01-04 01:44:28,3,B2B
SH000178,cars,Khobar,Dammam,234.3,heavy_truck,1645.74,7.21,1,781.3,482.5,3PL,on_time,2025-10-15 07:08:50,2025-10-16 08:08:50,5,B2B
SH000179,building_materials,Tabuk,Jazan,490.9,heavy_truck,123.93,0.65,1,1307.79,756.31,in_house,in_transit,2025-05-26 21:46:44,2025-05-28 02:46:44,3,retail
SH000180,electronics,Tabuk,Jeddah,222.4,medium_truck,44.79,0.16,1,564.85,275.26,in_house,on_time,2025-09-07 19:44:36,2025-09-08 23:44:36,2,retail
SH000181,general_goods,Madinah,Hail,159.4,motorbike,129.99,0.64,1,169.42,70.26,postal_service,on_time,2024-12-18 07:00:27,2024-12-19 14:00:27,3,B2C
SH000182,general_goods,Madinah,Makkah,203.6,motorbike,104.27,0.32,1,185.06,114.19,private_courier,on_time,2025-08-13 09:10:28,2025-08-14 17:10:28,2,wholesale
SH000183,building_materials,Jazan,Hail,57.0,refrigerated_truck,343.89,1.4,1,250.33,117.98,private_courier,on_time,2024-11-29 15:17:15,2024-11-30 18:17:15,1,retail
SH000184,building_materials,Hail,Dammam,20.9,motorbike,324.42,1.42,1,41.87,24.36,in_house,on_time,2023-06-10 18:49:46,2023-06-11 23:49:46,2,B2C
SH000185,electronics,Riyadh,Khobar,313.9,refrigerated_truck,76.6,0.5,1,1104.21,501.78,in_house,on_time,2024-11-13 14:49:54,2024-11-14 22:49:54,1,B2B
SH000186,auto_parts,Madinah,Makkah,486.4,medium_truck,96.73,0.62,2,1126.08,658.71,in_house,delayed,2024-06-09 15:14:29,2024-06-11 15:14:29,3,retail
SH000187,food,Madinah,Jeddah,130.2,heavy_truck,25.05,0.09,1,420.85,156.84,in_house,on_time,2024-03-17 09:46:01,2024-03-18 13:46:01,2,B2B
SH000188,auto_parts,Jeddah,Jazan,220.1,refrigerated_truck,111.95,0.32,1,780.57,364.1,3PL,on_time,2024-06-27 10:15:51,2024-06-28 14:15:51,4,wholesale
SH000189,electronics,Jazan,Jeddah,259.4,cargo_van,78.06,0.51,1,507.1,323.22,in_house,on_time,2025-09-26 15:10:03,2025-09-27 20:10:03,3,B2B
SH000190,food,Abha,Hail,193.6,cargo_van,43.33,0.17,1,393.29,157.21,private_courier,on_time,2024-07-17 06:37:15,2024-07-18 10:37:15,1,B2B
SH000191,furniture,Madinah,Tabuk,277.4,small_van,398.37,2.0,2,395.15,169.07,3PL,on_time,2023-08-02 16:48:29,2023-08-04 18:48:29,4,B2C
SH000192,cars,Jeddah,Hail,259.7,heavy_truck,1505.34,3.82,1,868.01,345.9,private_courier,on_time,2025-10-25 06:30:38,2025-10-26 11:30:38,4,B2B
SH000193,livestock,Dammam,Dammam,44.1,small_van,263.24,1.73,1,81.81,36.53,3PL,delayed,2024-11-10 21:38:50,2024-11-11 21:38:50,3,wholesale
SH000194,auto_parts,Khobar,Tabuk,302.5,heavy_truck,47.73,0.19,1,873.84,566.23,postal_service,on_time,2024-11-28 09:14:51,2024-11-29 12:14:51,7,B2B
SH000195,cars,Tabuk,Khobar,135.8,cargo_van,1658.13,6.92,1,310.29,194.08,in_house,on_time,2024-12-18 04:40:37,2024-12-19 08:40:37,2,wholesale
SH000196,livestock,Dammam,Khobar,144.4,heavy_truck,242.52,0.63,1,492.76,237.01,3PL,on_time,2024-01-24 08:47:43,2024-01-25 08:47:43,7,wholesale
SH000197,auto_parts,Hail,Jeddah,197.1,refrigerated_truck,209.56,0.7,1,704.66,290.41,private_courier,on_time,2024-03-18 19:55:10,2024-03-19 20:55:10,3,B2B
SH000198,cars,Tabuk,Hail,163.0,small_van,1404.29,4.34,1,287.2,156.92,in_house,on_time,2023-05-23 11:19:46,2023-05-24 14:19:46,4,wholesale
SH000199,auto_parts,Riyadh,Abha,262.1,motorbike,61.03,0.22,1,265.5,111.28,in_house,on_time,2025-02-18 20:10:54,2025-02-20 01:10:54,7,B2B
SH000200,livestock,Jeddah,Madinah,100.6,small_van,347.21,1.43,1,181.59,107.5,private_courier,in_transit,2024-05-10 01:25:59,2024-05-11 02:25:59,4,retail
SH000201,electronics,Dammam,Riyadh,546.0,cargo_van,66.35,0.22,2,1029.41,580.92,in_house,delayed,2023-08-04 14:33:59,2023-08-06 21:33:59,3,wholesale
SH000202,general_goods,Jeddah,Riyadh,334.6,cargo_van,73.69,0.28,1,579.67,323.68,3PL,delayed,2023-08-21 06:29:43,2023-08-22 14:29:43,4,wholesale
SH000203,food,Makkah,Khobar,276.1,cargo_van,86.64,0.22,1,513.98,301.12,private_courier,delayed,2023-03-16 04:13:42,2023-03-17 07:13:42,1,wholesale
SH000204,building_materials,Jeddah,Jeddah,12.2,medium_truck,308.33,0.95,1,83.55,42.94,private_courier,in_transit,2025-09-08 16:59:16,2025-09-10 00:59:16,3,B2B
SH000205,electronics,Makkah,Abha,284.3,motorbike,32.27,0.18,1,307.0,134.16,postal_service,delayed,2024-01-09 16:53:05,2024-01-10 22:53:05,7,B2B
SH000206,food,Hail,Madinah,119.3,motorbike,52.75,0.23,1,128.57,68.96,private_courier,on_time,2024-08-29 13:10:12,2024-08-30 20:10:12,3,B2C
SH000207,livestock,Madinah,Makkah,150.7,refrigerated_truck,58.99,0.36,1,604.34,333.26,private_courier,on_time,2024-07-08 17:25:28,2024-07-09 18:25:28,3,retail
SH000208,furniture,Jeddah,Jazan,285.8,refrigerated_truck,230.56,1.38,1,952.34,384.56,postal_service,in_transit,2023-07-27 05:52:12,2023-07-28 05:52:12,4,retail
SH000209,auto_parts,Dammam,Tabuk,98.8,refrigerated_truck,21.04,0.08,1,402.02,257.52,in_house,on_time,2025-09-08 08:49:10,2025-09-09 10:49:10,1,B2B
SH000210,food,Tabuk,Riyadh,85.6,cargo_van,31.68,0.1,1,186.72,80.33,3PL,on_time,2023-03-10 01:12:58,2023-03-11 04:12:58,6,B2C
SH000211,auto_parts,Makkah,Hail,375.8,medium_truck,103.65,0.55,2,887.78,364.69,in_house,on_time,2024-01-29 12:13:18,2024-01-31 12:13:18,3,B2B
SH000212,cars,Madinah,Riyadh,261.0,refrigerated_truck,1434.58,3.68,1,999.16,601.43,postal_service,on_time,2024-02-29 10:15:12,2024-03-01 11:15:12,3,retail
SH000213,livestock,Abha,Tabuk,119.2,medium_truck,195.45,0.76,1,363.55,128.23,postal_service,on_time,2023-10-18 05:03:02,2023-10-19 12:03:02,4,wholesale
SH000214,auto_parts,Hail,Makkah,155.3,motorbike,109.58,0.52,1,176.45,76.09,in_house,on_time,2023-05-03 14:36:43,2023-05-04 20:36:43,3,B2B
SH000215,cars,Madinah,Jeddah,146.2,motorbike,1547.88,4.3,1,171.19,91.59,postal_service,delayed,2025-10-23 16:51:16,2025-10-24 20:51:16,3,retail
SH000216,building_materials,Jazan,Abha,241.5,small_van,579.67,2.39,1,355.38,195.44,in_house,delayed,2024-06-30 02:37:17,2024-07-01 09:37:17,5,B2C
SH000217,auto_parts,Jazan,Abha,291.7,cargo_van,97.97,0.44,1,545.48,271.28,private_courier,in_transit,2023-04-27 13:44:14,2023-04-28 19:44:14,4,retail
SH000218,electronics,Riyadh,Dammam,213.9,heavy_truck,74.1,0.21,1,655.16,251.01,in_house,on_time,2023-02-24 01:23:58,2023-02-25 03:23:58,4,B2C
SH000219,furniture,Madinah,Madinah,34.2,medium_truck,236.97,0.63,1,119.55,59.98,private_courier,in_transit,2025-07-28 23:34:13,2025-07-30 01:34:13,4,wholesale
SH000220,auto_parts,Madinah,Tabuk,80.2,motorbike,113.66,0.31,1,104.9,50.54,3PL,on_time,2025-04-02 11:41:42,2025-04-03 16:41:42,3,wholesale
SH000221,auto_parts,Makkah,Khobar,163.3,motorbike,70.43,0.21,1,166.13,62.31,private_courier,on_time,2023-10-17 00:22:26,2023-10-18 07:22:26,3,wholesale
SH000222,food,Makkah,Makkah,17.4,refrigerated_truck,54.21,0.26,1,126.69,59.2,in_house,on_time,2023-11-30 07:45:54,2023-12-01 11:45:54,5,wholesale
SH000223,furniture,Jeddah,Dammam,563.0,motorbike,402.58,1.46,2,578.15,294.71,in_house,on_time,2023-09-26 05:05:44,2023-09-28 12:05:44,3,B2C
SH000224,auto_parts,Madinah,Jeddah,358.3,heavy_truck,61.7,0.31,1,1004.96,478.14,postal_service,on_time,2024-04-10 23:11:43,2024-04-12 01:11:43,3,B2B
SH000225,auto_parts,Hail,Khobar,467.5,motorbike,159.61,0.48,2,483.68,291.66,3PL,on_time,2023-08-04 17:42:18,2023-08-06 20:42:18,5,wholesale
SH000226,general_goods,Madinah,Hail,268.3,heavy_truck,43.19,0.12,1,702.27,259.9,postal_service,delayed,2024-12-27 02:09:09,2024-12-28 10:09:09,3,B2B
SH000227,food,Jeddah,Makkah,143.5,medium_truck,58.64,0.23,2,352.32,146.58,in_house,on_time,2025-03-27 15:21:16,2025-03-29 21:21:16,2,wholesale
SH000228,food,Dammam,Madinah,305.0,refrigerated_truck,93.41,0.61,1,1040.63,570.79,private_courier,on_time,2024-11-30 00:15:54,2024-12-01 07:15:54,1,retail
SH000229,electronics,Hail,Jazan,301.5,small_van,80.61,0.24,1,452.31,267.27,3PL,on_time,2024-11-03 01:10:43,2024-11-04 09:10:43,4,B2C
SH000230,food,Hail,Dammam,333.9,cargo_van,62.39,0.18,1,631.19,344.78,3PL,failed,2023-09-09 14:33:57,2023-09-10 19:33:57,5,B2B
SH000231,auto_parts,Hail,Makkah,141.1,motorbike,39.83,0.16,1,142.78,53.27,postal_service,on_time,2023-11-01 22:39:57,2023-11-03 06:39:57,6,retail
SH000232,electronics,Makkah,Jazan,217.4,heavy_truck,12.67,0.06,1,686.0,285.11,private_courier,on_time,2025-02-19 17:17:05,2025-02-20 19:17:05,5,B2B
SH000233,electronics,Jazan,Jazan,20.3,cargo_van,31.9,0.2,1,81.38,29.43,private_courier,on_time,2023-02-14 01:50:25,2023-02-15 02:50:25,8,B2C
SH000234,cars,Khobar,Jazan,67.3,medium_truck,1651.36,4.53,2,238.91,100.93,private_courier,on_time,2025-02-12 16:12:16,2025-02-15 00:12:16,2,retail
SH000235,cars,Tabuk,Khobar,414.6,refrigerated_truck,1380.49,6.05,1,1559.18,902.28,in_house,on_time,2024-04-07 01:08:18,2024-04-08 08:08:18,9,B2C
SH000236,general_goods,Dammam,Tabuk,438.3,medium_truck,13.76,0.04,2,921.25,416.93,in_house,on_time,2024-12-22 11:39:31,2024-12-24 14:39:31,7,retail
SH000237,electronics,Madinah,Madinah,56.8,refrigerated_truck,32.86,0.09,1,294.81,164.84,postal_service,on_time,2024-09-11 09:13:57,2024-09-12 11:13:57,3,retail
SH000238,food,Madinah,Khobar,213.8,medium_truck,36.12,0.1,1,543.86,193.47,private_courier,delayed,2024-02-20 12:04:00,2024-02-21 19:04:00,8,B2B
SH000239,electronics,Jeddah,Riyadh,62.0,cargo_van,73.91,0.25,1,146.69,78.05,in_house,failed,2025-08-13 22:56:02,2025-08-15 04:56:02,6,B2B
SH000240,electronics,Madinah,Jazan,194.5,refrigerated_truck,62.03,0.17,1,719.43,324.16,postal_service,on_time,2023-10-22 21:31:41,2023-10-23 23:31:41,6,wholesale
SH000241,building_materials,Tabuk,Makkah,138.2,medium_truck,200.79,1.15,1,326.41,192.41,private_courier,on_time,2023-05-20 21:16:24,2023-05-22 03:16:24,2,wholesale
SH000242,furniture,Khobar,Jazan,158.4,cargo_van,670.3,3.31,1,307.19,121.06,private_courier,on_time,2023-03-20 12:16:58,2023-03-21 16:16:58,2,wholesale
SH000243,building_materials,Makkah,Hail,48.1,motorbike,291.48,1.58,1,50.4,27.07,private_courier,on_time,2024-10-31 10:09:06,2024-11-01 12:09:06,3,retail
SH000244,auto_parts,Abha,Madinah,215.7,motorbike,79.97,0.24,1,224.13,123.31,in_house,delayed,2023-03-21 11:17:48,2023-03-22 19:17:48,7,B2B
SH000245,auto_parts,Hail,Makkah,522.0,motorbike,82.34,0.23,2,531.0,238.14,in_house,on_time,2025-02-22 08:00:31,2025-02-24 15:00:31,3,retail
SH000246,food,Dammam,Jeddah,382.9,medium_truck,165.95,0.53,1,914.28,471.58,postal_service,on_time,2024-06-10 18:00:58,2024-06-12 02:00:58,3,retail
SH000247,electronics,Khobar,Jazan,115.3,heavy_truck,27.1,0.12,1,393.91,154.77,in_house,on_time,2025-02-15 20:15:20,2025-02-16 20:15:20,3,B2C
SH000248,general_goods,Dammam,Madinah,276.9,medium_truck,32.12,0.16,1,608.92,372.79,in_house,on_time,2023-08-20 08:54:37,2023-08-21 16:54:37,1,B2B
SH000249,auto_parts,Jazan,Madinah,254.4,small_van,110.69,0.59,1,356.69,176.86,in_house,in_transit,2025-08-15 16:48:14,2025-08-16 20:48:14,1,retail
SH000250,building_materials,Jazan,Makkah,180.9,medium_truck,380.74,1.43,1,431.49,171.02,private_courier,on_time,2024-07-26 05:22:28,2024-07-27 10:22:28,6,B2C
SH000251,livestock,Jazan,Makkah,232.3,refrigerated_truck,286.86,1.81,1,916.64,441.32,private_courier,delayed,2025-07-16 06:24:12,2025-07-17 13:24:12,1,retail
SH000252,furniture,Riyadh,Jazan,68.0,medium_truck,264.48,1.49,1,197.27,91.52,3PL,delayed,2025-03-25 08:47:52,2025-03-26 14:47:52,4,B2B
SH000253,furniture,Riyadh,Jazan,149.6,refrigerated_truck,488.76,2.93,1,551.01,329.54,private_courier,on_time,2023-10-24 08:57:19,2023-10-25 08:57:19,3,wholesale
SH000254,auto_parts,Abha,Dammam,225.5,medium_truck,102.38,0.34,1,560.3,355.31,3PL,failed,2024-09-29 11:58:43,2024-09-30 19:58:43,4,wholesale
SH000255,general_goods,Dammam,Hail,159.2,small_van,92.18,0.4,1,231.25,86.41,postal_service,on_time,2025-10-25 17:36:16,2025-10-27 00:36:16,4,wholesale
SH000256,auto_parts,Dammam,Tabuk,308.4,heavy_truck,75.93,0.4,1,886.96,376.07,postal_service,on_time,2025-04-28 14:32:30,2025-04-29 19:32:30,7,retail
SH000257,building_materials,Khobar,Khobar,1.0,cargo_van,461.37,1.84,1,28.33,17.53,postal_service,in_transit,2023-12-16 07:39:02,2023-12-17 11:39:02,3,retail
SH000258,furniture,Tabuk,Madinah,151.4,medium_truck,154.4,0.86,1,370.5,184.45,postal_service,on_time,2025-05-20 16:29:30,2025-05-21 20:29:30,3,retail
SH000259,food,Jazan,Hail,250.6,medium_truck,40.01,0.13,1,613.79,366.0,in_house,on_time,2024-06-20 03:33:11,2024-06-21 05:33:11,4,retail
SH000260,general_goods,Makkah,Jeddah,280.3,cargo_van,72.29,0.27,1,485.39,277.48,in_house,on_time,2025-10-16 00:24:38,2025-10-17 04:24:38,3,wholesale
SH000261,furniture,Khobar,Hail,136.3,cargo_van,390.05,0.99,1,277.82,178.06,postal_service,on_time,2023-08-02 05:54:24,2023-08-03 06:54:24,1,B2B
SH000262,furniture,Riyadh,Hail,230.7,small_van,264.46,0.87,1,314.18,187.59,3PL,delayed,2023-03-23 13:00:37,2023-03-24 14:00:37,4,wholesale
SH000263,auto_parts,Tabuk,Jeddah,377.9,refrigerated_truck,82.71,0.23,1,1243.87,577.53,3PL,delayed,2023-01-09 01:10:41,2023-01-10 09:10:41,5,B2B
SH000264,livestock,Tabuk,Tabuk,19.2,refrigerated_truck,277.56,1.03,1,165.88,106.39,3PL,on_time,2024-03-22 05:16:16,2024-03-23 10:16:16,3,retail
SH000265,general_goods,Jeddah,Jazan,109.0,small_van,57.29,0.24,1,161.05,75.85,private_courier,delayed,2023-09-29 22:53:16,2023-10-01 04:53:16,4,B2B
SH000266,general_goods,Abha,Tabuk,101.9,small_van,7.81,0.05,1,143.65,85.93,postal_service,on_time,2023-02-28 04:50:25,2023-03-01 04:50:25,4,retail
SH000267,food,Madinah,Makkah,170.8,medium_truck,64.98,0.17,1,428.6,230.99,in_house,on_time,2023-07-28 11:20:11,2023-07-29 19:20:11,6,wholesale
SH000268,cars,Khobar,Jeddah,233.8,cargo_van,1750.96,6.79,1,511.58,308.62,3PL,on_time,2024-12-13 21:34:17,2024-12-15 01:34:17,4,B2B
SH000269,general_goods,Madinah,Makkah,256.4,heavy_truck,46.43,0.2,1,684.9,405.21,3PL,in_transit,2023-09-30 14:55:28,2023-10-01 20:55:28,4,wholesale
SH000270,auto_parts,Jeddah,Abha,509.5,refrigerated_truck,166.22,0.43,1,1644.97,727.35,private_courier,on_time,2023-10-15 01:08:32,2023-10-16 03:08:32,2,wholesale
SH000271,auto_parts,Khobar,Riyadh,297.2,cargo_van,111.65,0.45,1,564.62,200.43,in_house,on_time,2024-01-01 20:52:07,2024-01-03 03:52:07,3,retail
SH000272,auto_parts,Makkah,Jazan,168.1,refrigerated_truck,60.1,0.24,1,606.97,283.98,private_courier,on_time,2024-02-11 07:24:29,2024-02-12 12:24:29,1,B2B
SH000273,general_goods,Jeddah,Tabuk,152.4,cargo_van,46.62,0.19,1,278.81,143.1,3PL,on_time,2024-09-21 19:01:36,2024-09-23 03:01:36,5,retail
SH000274,food,Makkah,Madinah,413.7,heavy_truck,40.29,0.2,1,1144.13,699.3,3PL,on_time,2023-12-07 09:42:22,2023-12-08 11:42:22,2,wholesale
SH000275,electronics,Tabuk,Jazan,143.2,cargo_van,6.29,0.02,1,297.11,154.97,in_house,delayed,2025-05-03 04:56:47,2025-05-04 11:56:47,2,B2B
SH000276,furniture,Jazan,Jeddah,124.4,heavy_truck,122.11,0.74,1,416.15,169.8,in_house,on_time,2025-03-31 11:43:16,2025-04-01 16:43:16,4,B2C
SH000277,food,Riyadh,Hail,119.6,heavy_truck,85.66,0.27,1,376.25,176.5,3PL,on_time,2025-06-08 15:51:57,2025-06-09 23:51:57,4,B2B
SH000278,electronics,Madinah,Hail,302.6,medium_truck,106.84,0.48,1,740.86,354.31,private_courier,on_time,2023-11-16 01:55:20,2023-11-17 08:55:20,8,B2C
SH000279,building_materials,Riyadh,Tabuk,537.4,small_van,468.41,1.28,1,697.21,270.37,in_house,in_transit,2024-12-10 14:40:53,2024-12-11 14:40:53,7,wholesale
SH000280,cars,Riyadh,Abha,61.8,cargo_van,1395.11,6.75,1,175.4,100.7,private_courier,on_time,2023-12-05 11:56:58,2023-12-06 12:56:58,1,B2C
SH000281,livestock,Madinah,Jeddah,83.4,heavy_truck,120.72,0.32,1,331.24,162.18,private_courier,on_time,2023-04-18 05:13:12,2023-04-19 12:13:12,2,B2C
SH000282,cars,Abha,Dammam,101.8,small_van,1882.28,9.72,1,188.31,68.76,in_house,failed,2024-08-04 16:54:53,2024-08-05 22:54:53,3,wholesale
SH000283,livestock,Abha,Jeddah,223.6,refrigerated_truck,61.16,0.24,1,858.27,484.42,3PL,on_time,2025-10-12 05:31:01,2025-10-13 10:31:01,8,B2C
SH000284,electronics,Hail,Abha,117.7,heavy_truck,27.18,0.09,1,390.82,214.76,3PL,on_time,2023-12-12 22:29:34,2023-12-13 22:29:34,2,B2C
SH000285,cars,Tabuk,Hail,406.1,medium_truck,1546.29,8.79,1,1086.18,617.69,in_house,delayed,2023-12-23 18:29:49,2023-12-24 21:29:49,1,wholesale
SH000286,auto_parts,Dammam,Makkah,114.6,small_van,193.48,0.68,1,180.26,90.91,private_courier,on_time,2023-02-20 01:08:54,2023-02-21 07:08:54,4,B2C
SH000287,furniture,Khobar,Jeddah,294.2,motorbike,212.08,0.53,1,305.61,155.73,private_courier,delayed,2024-11-24 12:31:45,2024-11-25 12:31:45,6,B2B
SH000288,general_goods,Abha,Tabuk,95.3,small_van,108.25,0.59,1,150.89,86.92,3PL,delayed,2023-03-29 16:23:10,2023-03-30 18:23:10,4,retail
SH000289,furniture,Jazan,Madinah,384.2,heavy_truck,927.55,4.66,1,1077.16,688.35,postal_service,on_time,2024-01-04 00:25:21,2024-01-05 04:25:21,3,B2B
SH000290,furniture,Abha,Makkah,407.7,cargo_van,1006.31,2.83,1,777.35,330.91,private_courier,on_time,2025-05-14 19:57:20,2025-05-15 21:57:20,8,wholesale
SH000291,building_materials,Riyadh,Madinah,210.8,refrigerated_truck,64.58,0.42,1,712.24,261.44,in_house,delayed,2025-03-25 17:24:00,2025-03-26 22:24:00,6,wholesale
SH000292,livestock,Dammam,Makkah,243.1,medium_truck,109.31,0.66,1,631.46,345.68,3PL,in_transit,2025-04-15 15:25:09,2025-04-16 22:25:09,3,B2B
SH000293,furniture,Makkah,Dammam,216.2,medium_truck,81.48,0.31,1,517.54,190.68,private_courier,delayed,2025-05-23 15:16:04,2025-05-24 21:16:04,6,wholesale
SH000294,electronics,Abha,Khobar,60.4,cargo_van,19.9,0.1,1,173.26,105.96,3PL,on_time,2024-05-28 01:05:48,2024-05-29 02:05:48,3,wholesale
SH000295,auto_parts,Jeddah,Hail,409.7,refrigerated_truck,75.19,0.4,1,1358.35,651.78,3PL,on_time,2023-03-22 01:25:29,2023-03-23 05:25:29,5,wholesale
SH000296,general_goods,Jeddah,Khobar,668.9,heavy_truck,35.92,0.16,2,1675.02,878.03,3PL,in_transit,2025-01-14 17:06:41,2025-01-16 20:06:41,4,retail
SH000297,cars,Riyadh,Khobar,136.8,small_van,1419.38,4.56,1,239.65,148.76,private_courier,on_time,2025-01-13 23:27:51,2025-01-15 02:27:51,2,B2B
SH000298,livestock,Khobar,Hail,145.2,cargo_van,258.8,0.74,1,333.67,199.46,postal_service,on_time,2024-08-14 08:05:54,2024-08-15 15:05:54,6,retail
SH000299,cars,Makkah,Madinah,392.3,heavy_truck,1887.06,11.44,1,1261.73,527.44,in_house,on_time,2024-12-24 21:53:27,2024-12-25 22:53:27,2,wholesale
SH000300,auto_parts,Khobar,Madinah,495.4,cargo_van,61.48,0.25,1,898.24,444.62,in_house,on_time,2023-03-13 00:23:43,2023-03-14 03:23:43,3,B2B
SH000301,general_goods,Makkah,Hail,230.3,heavy_truck,26.61,0.09,1,639.01,232.39,in_house,in_transit,2024-04-03 13:33:58,2024-04-04 15:33:58,3,B2B
SH000302,auto_parts,Khobar,Abha,301.1,heavy_truck,89.78,0.37,2,856.27,475.48,3PL,in_transit,2025-02-14 15:18:30,2025-02-16 23:18:30,3,retail
SH000303,cars,Tabuk,Tabuk,6.0,medium_truck,1854.03,7.3,1,69.55,26.4,3PL,in_transit,2024-07-01 02:04:45,2024-07-02 04:04:45,4,B2B
SH000304,building_materials,Dammam,Hail,152.9,refrigerated_truck,427.42,1.49,1,529.21,331.67,private_courier,on_time,2025-03-24 22:03:49,2025-03-25 22:03:49,5,B2C
SH000305,general_goods,Riyadh,Abha,154.9,small_van,76.8,0.19,1,205.34,116.89,3PL,on_time,2023-04-16 14:01:42,2023-04-17 16:01:42,5,B2C
SH000306,furniture,Hail,Tabuk,387.4,cargo_van,641.92,2.29,3,699.42,273.17,private_courier,on_time,2025-08-17 18:34:01,2025-08-21 01:34:01,2,wholesale
SH000307,general_goods,Riyadh,Hail,146.0,heavy_truck,16.92,0.07,1,430.58,171.56,in_house,on_time,2023-01-19 09:50:10,2023-01-20 09:50:10,4,retail
SH000308,cars,Riyadh,Hail,559.7,refrigerated_truck,1566.17,7.27,2,2075.44,1079.68,in_house,delayed,2023-10-06 11:33:08,2023-10-08 12:33:08,4,B2C
